THE	B-PER	O	O	O	
to	O	O	O	O	
look	O	O	O	O	
at	O	O	O	O	
the	O	B-FAC	O	O	
little	O	I-FAC	O	O	
house	O	I-FAC	O	O	
in	O	I-FAC	O	O	
Great	B-FAC	I-FAC	O	O	
Britain	I-FAC	I-FAC	O	O	
Street	I-FAC	I-FAC	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
an	B-FAC	O	O	O	
unassuming	I-FAC	O	O	O	
shop	I-FAC	O	O	O	
,	I-FAC	O	O	O	
registered	I-FAC	O	O	O	
under	I-FAC	O	O	O	
the	I-FAC	O	O	O	
vague	I-FAC	O	O	O	
name	I-FAC	O	O	O	
of	I-FAC	O	O	O	
Drapery	I-FAC	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
drapery	O	O	O	O	
consisted	O	O	O	O	
mainly	O	O	O	O	
of	O	O	O	O	
children	B-PER	O	O	O	
’s	O	O	O	O	
bootees	O	O	O	O	
and	O	O	O	O	
umbrellas	O	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
on	O	O	O	O	
ordinary	O	O	O	O	
days	O	O	O	O	
a	O	O	O	O	
notice	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
hang	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
window	O	O	O	O	
,	O	O	O	O	
saying	O	O	O	O	
:	O	O	O	O	
Umbrellas	O	O	O	O	
Re-covered	O	O	O	O	
.	O	O	O	O	

No	O	O	O	O	
notice	O	O	O	O	
was	O	O	O	O	
visible	O	O	O	O	
now	O	O	O	O	
for	O	O	O	O	
the	O	O	O	O	
shutters	O	O	O	O	
were	O	O	O	O	
up	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
crape	O	O	O	O	
bouquet	O	O	O	O	
was	O	O	O	O	
tied	O	O	O	O	
to	O	O	O	O	
the	O	O	O	O	
door-knocker	O	O	O	O	
with	O	O	O	O	
ribbon	O	O	O	O	
.	O	O	O	O	

Two	B-PER	O	O	O	
poor	I-PER	O	O	O	
women	I-PER	O	O	O	
and	O	O	O	O	
a	B-PER	O	O	O	
telegram	I-PER	O	O	O	
boy	I-PER	O	O	O	
were	O	O	O	O	
reading	O	O	O	O	
the	O	O	O	O	
card	O	O	O	O	
pinned	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
crape	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
also	O	O	O	O	
approached	O	O	O	O	
and	O	O	O	O	
read	O	O	O	O	
:	O	O	O	O	
July	O	O	O	O	
1st	O	O	O	O	
,	O	O	O	O	
1895	O	O	O	O	
The	B-PER	O	O	O	
Rev.	I-PER	O	O	O	
James	B-PER	O	O	O	
Flynn	I-PER	O	O	O	
(	O	O	O	O	
formerly	O	O	O	O	
of	O	O	O	O	
S.	B-FAC	O	O	O	
Catherine	I-FAC	O	O	O	
’s	I-FAC	O	O	O	
Church	I-FAC	O	O	O	
,	O	O	O	O	
Meath	B-FAC	O	O	O	
Street	I-FAC	O	O	O	
)	O	O	O	O	
,	O	O	O	O	
aged	O	O	O	O	
sixty-five	O	O	O	O	
years	O	O	O	O	
.	O	O	O	O	

R.	O	O	O	O	
I.	O	O	O	O	
P	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
reading	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
card	O	O	O	O	
persuaded	O	O	O	O	
me	O	O	O	O	
that	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
dead	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
disturbed	O	O	O	O	
to	O	O	O	O	
find	O	O	O	O	
myself	O	O	O	O	
at	O	O	O	O	
check	O	O	O	O	
.	O	O	O	O	

Had	O	O	O	O	
he	O	O	O	O	
not	O	O	O	O	
been	O	O	O	O	
dead	O	O	O	O	
I	O	O	O	O	
would	O	O	O	O	
have	O	O	O	O	
gone	O	O	O	O	
into	O	O	O	O	
the	O	B-FAC	O	O	
little	O	I-FAC	O	O	
dark	O	I-FAC	O	O	
room	O	I-FAC	O	O	
behind	O	I-FAC	O	O	
the	B-FAC	I-FAC	O	O	
shop	I-FAC	I-FAC	O	O	
to	O	O	O	O	
find	O	O	O	O	
him	O	O	O	O	
sitting	O	O	O	O	
in	O	O	O	O	
his	O	O	O	O	
arm-chair	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
fire	O	O	O	O	
,	O	O	O	O	
nearly	O	O	O	O	
smothered	O	O	O	O	
in	O	O	O	O	
his	O	O	O	O	
great-coat	O	O	O	O	
.	O	O	O	O	

Perhaps	O	O	O	O	
my	B-PER	O	O	O	
aunt	I-PER	O	O	O	
would	O	O	O	O	
have	O	O	O	O	
given	O	O	O	O	
me	O	O	O	O	
a	O	O	O	O	
packet	O	O	O	O	
of	O	O	O	O	
High	O	O	O	O	
Toast	O	O	O	O	
for	O	O	O	O	
him	O	O	O	O	
and	O	O	O	O	
this	O	O	O	O	
present	O	O	O	O	
would	O	O	O	O	
have	O	O	O	O	
roused	O	O	O	O	
him	O	O	O	O	
from	O	O	O	O	
his	O	O	O	O	
stupefied	O	O	O	O	
doze	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
always	O	O	O	O	
I	O	O	O	O	
who	O	O	O	O	
emptied	O	O	O	O	
the	O	O	O	O	
packet	O	O	O	O	
into	O	O	O	O	
his	O	O	O	O	
black	O	O	O	O	
snuff-box	O	O	O	O	
for	O	O	O	O	
his	O	O	O	O	
hands	O	O	O	O	
trembled	O	O	O	O	
too	O	O	O	O	
much	O	O	O	O	
to	O	O	O	O	
allow	O	O	O	O	
him	O	O	O	O	
to	O	O	O	O	
do	O	O	O	O	
this	O	O	O	O	
without	O	O	O	O	
spilling	O	O	O	O	
half	O	O	O	O	
the	O	O	O	O	
snuff	O	O	O	O	
about	O	O	O	O	
the	O	O	O	O	
floor	O	O	O	O	
.	O	O	O	O	

Even	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
raised	O	O	O	O	
his	O	O	O	O	
large	O	O	O	O	
trembling	O	O	O	O	
hand	O	O	O	O	
to	O	O	O	O	
his	O	O	O	O	
nose	O	O	O	O	
little	O	O	O	O	
clouds	O	O	O	O	
of	O	O	O	O	
smoke	O	O	O	O	
dribbled	O	O	O	O	
through	O	O	O	O	
his	O	O	O	O	
fingers	O	O	O	O	
over	O	O	O	O	
the	O	O	O	O	
front	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
coat	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
may	O	O	O	O	
have	O	O	O	O	
been	O	O	O	O	
these	O	O	O	O	
constant	O	O	O	O	
showers	O	O	O	O	
of	O	O	O	O	
snuff	O	O	O	O	
which	O	O	O	O	
gave	O	O	O	O	
his	O	O	O	O	
ancient	O	O	O	O	
priestly	O	O	O	O	
garments	O	O	O	O	
their	O	O	O	O	
green	O	O	O	O	
faded	O	O	O	O	
look	O	O	O	O	
for	O	O	O	O	
the	O	O	O	O	
red	O	O	O	O	
handkerchief	O	O	O	O	
,	O	O	O	O	
blackened	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
it	O	O	O	O	
always	O	O	O	O	
was	O	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
snuff-stains	O	O	O	O	
of	O	O	O	O	
a	O	O	O	O	
week	O	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
which	O	O	O	O	
he	O	O	O	O	
tried	O	O	O	O	
to	O	O	O	O	
brush	O	O	O	O	
away	O	O	O	O	
the	O	O	O	O	
fallen	O	O	O	O	
grains	O	O	O	O	
,	O	O	O	O	
was	O	O	O	O	
quite	O	O	O	O	
inefficacious	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
wished	O	O	O	O	
to	O	O	O	O	
go	O	O	O	O	
in	O	O	O	O	
and	O	O	O	O	
look	O	O	O	O	
at	O	O	O	O	
him	O	O	O	O	
but	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
not	O	O	O	O	
the	O	O	O	O	
courage	O	O	O	O	
to	O	O	O	O	
knock	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
walked	O	O	O	O	
away	O	O	O	O	
slowly	O	O	O	O	
along	O	O	O	O	
the	O	B-FAC	O	O	
sunny	O	I-FAC	O	O	
side	O	I-FAC	O	O	
of	O	I-FAC	O	O	
the	B-FAC	I-FAC	O	O	
street	I-FAC	I-FAC	O	O	
,	O	O	O	O	
reading	O	O	O	O	
all	O	O	O	O	
the	O	O	O	O	
theatrical	O	O	O	O	
advertisements	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
shop-windows	O	O	O	O	
as	O	O	O	O	
I	O	O	O	O	
went	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
found	O	O	O	O	
it	O	O	O	O	
strange	O	O	O	O	
that	O	O	O	O	
neither	O	O	O	O	
I	O	O	O	O	
nor	O	O	O	O	
the	O	O	O	O	
day	O	O	O	O	
seemed	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
mourning	O	O	O	O	
mood	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
felt	O	O	O	O	
even	O	O	O	O	
annoyed	O	O	O	O	
at	O	O	O	O	
discovering	O	O	O	O	
in	O	O	O	O	
myself	O	O	O	O	
a	O	O	O	O	
sensation	O	O	O	O	
of	O	O	O	O	
freedom	O	O	O	O	
as	O	O	O	O	
if	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
freed	O	O	O	O	
from	O	O	O	O	
something	O	O	O	O	
by	O	O	O	O	
his	O	O	O	O	
death	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
wondered	O	O	O	O	
at	O	O	O	O	
this	O	O	O	O	
for	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
my	B-PER	O	O	O	
uncle	I-PER	O	O	O	
had	O	O	O	O	
said	O	O	O	O	
the	O	O	O	O	
night	O	O	O	O	
before	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
taught	O	O	O	O	
me	O	O	O	O	
a	O	O	O	O	
great	O	O	O	O	
deal	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
had	O	O	O	O	
studied	O	O	O	O	
in	O	O	O	O	
the	O	B-FAC	O	O	
Irish	O	I-FAC	O	O	
college	O	I-FAC	O	O	
in	O	I-FAC	O	O	
Rome	B-GPE	I-FAC	O	O	
and	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
taught	O	O	O	O	
me	O	O	O	O	
to	O	O	O	O	
pronounce	O	O	O	O	
Latin	O	O	O	O	
properly	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
had	O	O	O	O	
told	O	O	O	O	
me	O	O	O	O	
stories	O	O	O	O	
about	O	O	O	O	
the	B-FAC	O	O	O	
catacombs	I-FAC	O	O	O	
and	O	O	O	O	
about	O	O	O	O	
Napoleon	B-PER	O	O	O	
Bonaparte	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
explained	O	O	O	O	
to	O	O	O	O	
me	O	O	O	O	
the	O	O	O	O	
meaning	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
different	O	O	O	O	
ceremonies	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
Mass	O	O	O	O	
and	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
different	O	O	O	O	
vestments	O	O	O	O	
worn	O	O	O	O	
by	O	O	O	O	
the	B-PER	O	O	O	
priest	I-PER	O	O	O	
.	O	O	O	O	

Sometimes	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
amused	O	O	O	O	
himself	O	O	O	O	
by	O	O	O	O	
putting	O	O	O	O	
difficult	O	O	O	O	
questions	O	O	O	O	
to	O	O	O	O	
me	O	O	O	O	
,	O	O	O	O	
asking	O	O	O	O	
me	O	O	O	O	
what	O	O	O	O	
one	O	O	O	O	
should	O	O	O	O	
do	O	O	O	O	
in	O	O	O	O	
certain	O	O	O	O	
circumstances	O	O	O	O	
or	O	O	O	O	
whether	O	O	O	O	
such	O	O	O	O	
and	O	O	O	O	
such	O	O	O	O	
sins	O	O	O	O	
were	O	O	O	O	
mortal	O	O	O	O	
or	O	O	O	O	
venial	O	O	O	O	
or	O	O	O	O	
only	O	O	O	O	
imperfections	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
questions	O	O	O	O	
showed	O	O	O	O	
me	O	O	O	O	
how	O	O	O	O	
complex	O	O	O	O	
and	O	O	O	O	
mysterious	O	O	O	O	
were	O	O	O	O	
certain	O	O	O	O	
institutions	O	O	O	O	
of	O	O	O	O	
the	B-ORG	O	O	O	
Church	I-ORG	O	O	O	
which	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
always	O	O	O	O	
regarded	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
simplest	O	O	O	O	
acts	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
duties	O	O	O	O	
of	O	O	O	O	
the	B-PER	O	O	O	
priest	I-PER	O	O	O	
towards	O	O	O	O	
the	O	O	O	O	
Eucharist	O	O	O	O	
and	O	O	O	O	
towards	O	O	O	O	
the	O	O	O	O	
secrecy	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
confessional	O	O	O	O	
seemed	O	O	O	O	
so	O	O	O	O	
grave	O	O	O	O	
to	O	O	O	O	
me	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
wondered	O	O	O	O	
how	O	O	O	O	
anybody	B-PER	O	O	O	
had	O	O	O	O	
ever	O	O	O	O	
found	O	O	O	O	
in	O	O	O	O	
himself	O	O	O	O	
the	O	O	O	O	
courage	O	O	O	O	
to	O	O	O	O	
undertake	O	O	O	O	
them	O	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
not	O	O	O	O	
surprised	O	O	O	O	
when	O	O	O	O	
he	O	O	O	O	
told	O	O	O	O	
me	O	O	O	O	
that	O	O	O	O	
the	O	B-PER	O	O	
fathers	O	I-PER	O	O	
of	O	I-PER	O	O	
the	B-ORG	I-PER	O	O	
Church	I-ORG	I-PER	O	O	
had	O	O	O	O	
written	O	O	O	O	
books	O	O	O	O	
as	O	O	O	O	
thick	O	O	O	O	
as	O	O	O	O	
the	B-ORG	O	O	O	
Post	I-ORG	O	O	O	
Office	I-ORG	O	O	O	
Directory	O	O	O	O	
and	O	O	O	O	
as	O	O	O	O	
closely	O	O	O	O	
printed	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
law	O	O	O	O	
notices	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
newspaper	O	O	O	O	
,	O	O	O	O	
elucidating	O	O	O	O	
all	O	O	O	O	
these	O	O	O	O	
intricate	O	O	O	O	
questions	O	O	O	O	
.	O	O	O	O	

Often	O	O	O	O	
when	O	O	O	O	
I	O	O	O	O	
thought	O	O	O	O	
of	O	O	O	O	
this	O	O	O	O	
I	O	O	O	O	
could	O	O	O	O	
make	O	O	O	O	
no	O	O	O	O	
answer	O	O	O	O	
or	O	O	O	O	
only	O	O	O	O	
a	O	O	O	O	
very	O	O	O	O	
foolish	O	O	O	O	
and	O	O	O	O	
halting	O	O	O	O	
one	O	O	O	O	
upon	O	O	O	O	
which	O	O	O	O	
he	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
smile	O	O	O	O	
and	O	O	O	O	
nod	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
twice	O	O	O	O	
or	O	O	O	O	
thrice	O	O	O	O	
.	O	O	O	O	

Sometimes	O	O	O	O	
he	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
put	O	O	O	O	
me	O	O	O	O	
through	O	O	O	O	
the	O	O	O	O	
responses	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
Mass	O	O	O	O	
which	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
made	O	O	O	O	
me	O	O	O	O	
learn	O	O	O	O	
by	O	O	O	O	
heart	O	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
I	O	O	O	O	
pattered	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
smile	O	O	O	O	
pensively	O	O	O	O	
and	O	O	O	O	
nod	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
,	O	O	O	O	
now	O	O	O	O	
and	O	O	O	O	
then	O	O	O	O	
pushing	O	O	O	O	
huge	O	O	O	O	
pinches	O	O	O	O	
of	O	O	O	O	
snuff	O	O	O	O	
up	O	O	O	O	
each	O	O	O	O	
nostril	O	O	O	O	
alternately	O	O	O	O	
.	O	O	O	O	

When	O	O	O	O	
he	O	O	O	O	
smiled	O	O	O	O	
he	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
uncover	O	O	O	O	
his	O	O	O	O	
big	O	O	O	O	
discoloured	O	O	O	O	
teeth	O	O	O	O	
and	O	O	O	O	
let	O	O	O	O	
his	O	O	O	O	
tongue	O	O	O	O	
lie	O	O	O	O	
upon	O	O	O	O	
his	O	O	O	O	
lower	O	O	O	O	
lip	O	O	O	O	
—	O	O	O	O	
a	O	O	O	O	
habit	O	O	O	O	
which	O	O	O	O	
had	O	O	O	O	
made	O	O	O	O	
me	O	O	O	O	
feel	O	O	O	O	
uneasy	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
beginning	O	O	O	O	
of	O	O	O	O	
our	O	O	O	O	
acquaintance	O	O	O	O	
before	O	O	O	O	
I	O	O	O	O	
knew	O	O	O	O	
him	O	O	O	O	
well	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
I	O	O	O	O	
walked	O	O	O	O	
along	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
sun	O	O	O	O	
I	O	O	O	O	
remembered	O	O	O	O	
old	B-PER	O	O	O	
Cotter	I-PER	O	O	O	
’s	O	O	O	O	
words	O	O	O	O	
and	O	O	O	O	
tried	O	O	O	O	
to	O	O	O	O	
remember	O	O	O	O	
what	O	O	O	O	
had	O	O	O	O	
happened	O	O	O	O	
afterwards	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
dream	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
remembered	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
noticed	O	O	O	O	
long	O	O	O	O	
velvet	O	O	O	O	
curtains	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
swinging	O	O	O	O	
lamp	O	O	O	O	
of	O	O	O	O	
antique	O	O	O	O	
fashion	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
felt	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
very	O	O	O	O	
far	O	O	O	O	
away	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
some	B-GPE	O	O	O	
land	I-GPE	O	O	O	
where	I-GPE	O	O	O	
the	I-GPE	O	O	O	
customs	I-GPE	O	O	O	
were	I-GPE	O	O	O	
strange	I-GPE	O	O	O	
—	O	O	O	O	
in	O	O	O	O	
Persia	B-GPE	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
thought	O	O	O	O	
...	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
I	O	O	O	O	
could	O	O	O	O	
not	O	O	O	O	
remember	O	O	O	O	
the	O	O	O	O	
end	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
dream	O	O	O	O	
.	O	O	O	O	

In	O	O	O	O	
the	O	O	O	O	
evening	O	O	O	O	
my	B-PER	O	O	O	
aunt	I-PER	O	O	O	
took	O	O	O	O	
me	O	O	O	O	
with	O	O	O	O	
her	O	O	O	O	
to	O	O	O	O	
visit	O	O	O	O	
the	B-FAC	O	O	O	
house	I-FAC	O	O	O	
of	I-FAC	O	O	O	
mourning	I-FAC	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
after	O	O	O	O	
sunset	O	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
the	O	O	O	O	
window-panes	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
houses	I-FAC	O	O	O	
that	I-FAC	O	O	O	
looked	I-FAC	O	O	O	
to	I-FAC	O	O	O	
the	I-FAC	O	O	O	
west	I-FAC	O	O	O	
reflected	O	O	O	O	
the	O	O	O	O	
tawny	O	O	O	O	
gold	O	O	O	O	
of	O	O	O	O	
a	O	O	O	O	
great	O	O	O	O	
bank	O	O	O	O	
of	O	O	O	O	
clouds	O	O	O	O	
.	O	O	O	O	

Nannie	B-PER	O	O	O	
received	O	O	O	O	
us	O	O	O	O	
in	O	O	O	O	
the	B-FAC	O	O	O	
hall	I-FAC	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
it	O	O	O	O	
would	O	O	O	O	
have	O	O	O	O	
been	O	O	O	O	
unseemly	O	O	O	O	
to	O	O	O	O	
have	O	O	O	O	
shouted	O	O	O	O	
at	O	O	O	O	
her	O	O	O	O	
,	O	O	O	O	
my	B-PER	O	O	O	
aunt	I-PER	O	O	O	
shook	O	O	O	O	
hands	O	O	O	O	
with	O	O	O	O	
her	O	O	O	O	
for	O	O	O	O	
all	O	O	O	O	
.	O	O	O	O	

The	B-PER	O	O	O	
old	I-PER	O	O	O	
woman	I-PER	O	O	O	
pointed	O	O	O	O	
upwards	O	O	O	O	
interrogatively	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
on	O	O	O	O	
my	B-PER	O	O	O	
aunt	I-PER	O	O	O	
’s	O	O	O	O	
nodding	O	O	O	O	
,	O	O	O	O	
proceeded	O	O	O	O	
to	O	O	O	O	
toil	O	O	O	O	
up	O	O	O	O	
the	B-FAC	O	O	O	
narrow	I-FAC	O	O	O	
staircase	I-FAC	O	O	O	
before	I-FAC	O	O	O	
us	I-FAC	O	O	O	
,	O	O	O	O	
her	O	O	O	O	
bowed	O	O	O	O	
head	O	O	O	O	
being	O	O	O	O	
scarcely	O	O	O	O	
above	O	O	O	O	
the	O	O	O	O	
level	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
banister-rail	O	O	O	O	
.	O	O	O	O	

At	O	O	O	O	
the	B-FAC	O	O	O	
first	I-FAC	O	O	O	
landing	I-FAC	O	O	O	
she	O	O	O	O	
stopped	O	O	O	O	
and	O	O	O	O	
beckoned	O	O	O	O	
us	O	O	O	O	
forward	O	O	O	O	
encouragingly	O	O	O	O	
towards	O	O	O	O	
the	O	O	O	O	
open	O	O	O	O	
door	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
dead-room	I-FAC	O	O	O	
.	O	O	O	O	

My	B-PER	O	O	O	
aunt	I-PER	O	O	O	
went	O	O	O	O	
in	O	O	O	O	
and	O	O	O	O	
the	B-PER	O	O	O	
old	I-PER	O	O	O	
woman	I-PER	O	O	O	
,	O	O	O	O	
seeing	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
hesitated	O	O	O	O	
to	O	O	O	O	
enter	O	O	O	O	
,	O	O	O	O	
began	O	O	O	O	
to	O	O	O	O	
beckon	O	O	O	O	
to	O	O	O	O	
me	O	O	O	O	
again	O	O	O	O	
repeatedly	O	O	O	O	
with	O	O	O	O	
her	O	O	O	O	
hand	O	O	O	O	
.	O	O	O	O	

