Letter	O	O	O	O	
1	O	O	O	O	
St.	B-GPE	O	O	O	
Petersburgh	I-GPE	O	O	O	
,	O	O	O	O	
Dec.	O	O	O	O	
11th	O	O	O	O	
,	O	O	O	O	
17	O	O	O	O	
--	O	O	O	O	
TO	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	
Saville	O	I-PER	O	O	
,	O	O	O	O	
England	B-GPE	O	O	O	
You	O	O	O	O	
will	O	O	O	O	
rejoice	O	O	O	O	
to	O	O	O	O	
hear	O	O	O	O	
that	O	O	O	O	
no	O	O	O	O	
disaster	O	O	O	O	
has	O	O	O	O	
accompanied	O	O	O	O	
the	O	O	O	O	
commencement	O	O	O	O	
of	O	O	O	O	
an	O	O	O	O	
enterprise	O	O	O	O	
which	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
regarded	O	O	O	O	
with	O	O	O	O	
such	O	O	O	O	
evil	O	O	O	O	
forebodings	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
arrived	O	O	O	O	
here	B-GPE	O	O	O	
yesterday	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
my	O	O	O	O	
first	O	O	O	O	
task	O	O	O	O	
is	O	O	O	O	
to	O	O	O	O	
assure	O	O	O	O	
my	B-PER	O	O	O	
dear	I-PER	O	O	O	
sister	I-PER	O	O	O	
of	O	O	O	O	
my	O	O	O	O	
welfare	O	O	O	O	
and	O	O	O	O	
increasing	O	O	O	O	
confidence	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
success	O	O	O	O	
of	O	O	O	O	
my	O	O	O	O	
undertaking	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
am	O	O	O	O	
already	O	O	O	O	
far	O	B-LOC	O	O	
north	O	I-LOC	O	O	
of	O	I-LOC	O	O	
London	B-GPE	I-LOC	O	O	
,	O	O	O	O	
and	O	O	O	O	
as	O	O	O	O	
I	O	O	O	O	
walk	O	O	O	O	
in	O	O	O	O	
the	O	B-FAC	O	O	
streets	O	I-FAC	O	O	
of	O	I-FAC	O	O	
Petersburgh	B-GPE	I-FAC	O	O	
,	O	O	O	O	
I	O	O	O	O	
feel	O	O	O	O	
a	O	O	O	O	
cold	O	O	O	O	
northern	O	O	O	O	
breeze	O	O	O	O	
play	O	O	O	O	
upon	O	O	O	O	
my	O	O	O	O	
cheeks	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
braces	O	O	O	O	
my	O	O	O	O	
nerves	O	O	O	O	
and	O	O	O	O	
fills	O	O	O	O	
me	O	O	O	O	
with	O	O	O	O	
delight	O	O	O	O	
.	O	O	O	O	

Do	O	O	O	O	
you	O	O	O	O	
understand	O	O	O	O	
this	O	O	O	O	
feeling	O	O	O	O	
?	O	O	O	O	

This	O	O	O	O	
breeze	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
has	O	O	O	O	
travelled	O	O	O	O	
from	O	O	O	O	
the	B-LOC	O	O	O	
regions	I-LOC	O	O	O	
towards	I-LOC	O	O	O	
which	I-LOC	O	O	O	
I	I-LOC	O	O	O	
am	I-LOC	O	O	O	
advancing	I-LOC	O	O	O	
,	O	O	O	O	
gives	O	O	O	O	
me	O	O	O	O	
a	O	O	O	O	
foretaste	O	O	O	O	
of	O	O	O	O	
those	B-LOC	O	O	O	
icy	I-LOC	O	O	O	
climes	I-LOC	O	O	O	
.	O	O	O	O	

Inspirited	O	O	O	O	
by	O	O	O	O	
this	O	O	O	O	
wind	O	O	O	O	
of	O	O	O	O	
promise	O	O	O	O	
,	O	O	O	O	
my	O	O	O	O	
daydreams	O	O	O	O	
become	O	O	O	O	
more	O	O	O	O	
fervent	O	O	O	O	
and	O	O	O	O	
vivid	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
try	O	O	O	O	
in	O	O	O	O	
vain	O	O	O	O	
to	O	O	O	O	
be	O	O	O	O	
persuaded	O	O	O	O	
that	O	O	O	O	
the	B-LOC	O	O	O	
pole	I-LOC	O	O	O	
is	O	O	O	O	
the	B-LOC	O	O	O	
seat	I-LOC	O	O	O	
of	I-LOC	O	O	O	
frost	I-LOC	O	O	O	
and	I-LOC	O	O	O	
desolation	I-LOC	O	O	O	
;	O	O	O	O	
it	O	O	O	O	
ever	O	O	O	O	
presents	O	O	O	O	
itself	O	O	O	O	
to	O	O	O	O	
my	O	O	O	O	
imagination	O	O	O	O	
as	O	O	O	O	
the	B-LOC	O	O	O	
region	I-LOC	O	O	O	
of	I-LOC	O	O	O	
beauty	I-LOC	O	O	O	
and	I-LOC	O	O	O	
delight	I-LOC	O	O	O	
.	O	O	O	O	

There	B-LOC	O	O	O	
,	O	O	O	O	
Margaret	B-PER	O	O	O	
,	O	O	O	O	
the	O	O	O	O	
sun	O	O	O	O	
is	O	O	O	O	
forever	O	O	O	O	
visible	O	O	O	O	
,	O	O	O	O	
its	O	O	O	O	
broad	O	O	O	O	
disk	O	O	O	O	
just	O	O	O	O	
skirting	O	O	O	O	
the	O	O	O	O	
horizon	O	O	O	O	
and	O	O	O	O	
diffusing	O	O	O	O	
a	O	O	O	O	
perpetual	O	O	O	O	
splendour	O	O	O	O	
.	O	O	O	O	

There	B-LOC	O	O	O	
--	O	O	O	O	
for	O	O	O	O	
with	O	O	O	O	
your	O	O	O	O	
leave	O	O	O	O	
,	O	O	O	O	
my	B-PER	O	O	O	
sister	I-PER	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
will	O	O	O	O	
put	O	O	O	O	
some	O	O	O	O	
trust	O	O	O	O	
in	O	O	O	O	
preceding	B-PER	O	O	O	
navigators	I-PER	O	O	O	
--	O	O	O	O	
there	B-LOC	O	O	O	
snow	O	O	O	O	
and	O	O	O	O	
frost	O	O	O	O	
are	O	O	O	O	
banished	O	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
sailing	O	O	O	O	
over	O	O	O	O	
a	B-LOC	O	O	O	
calm	I-LOC	O	O	O	
sea	I-LOC	O	O	O	
,	O	O	O	O	
we	O	O	O	O	
may	O	O	O	O	
be	O	O	O	O	
wafted	O	O	O	O	
to	O	O	O	O	
a	O	O	B-LOC	O	
land	O	O	I-LOC	O	
surpassing	O	O	I-LOC	O	
in	O	O	I-LOC	O	
wonders	O	O	I-LOC	O	
and	O	O	I-LOC	O	
in	O	O	I-LOC	O	
beauty	O	O	I-LOC	O	
every	O	B-LOC	I-LOC	O	
region	O	I-LOC	I-LOC	O	
hitherto	O	I-LOC	I-LOC	O	
discovered	O	I-LOC	I-LOC	O	
on	O	I-LOC	I-LOC	O	
the	B-LOC	I-LOC	I-LOC	O	
habitable	I-LOC	I-LOC	I-LOC	O	
globe	I-LOC	I-LOC	I-LOC	O	
.	O	O	O	O	

Its	O	O	O	O	
productions	O	O	O	O	
and	O	O	O	O	
features	O	O	O	O	
may	O	O	O	O	
be	O	O	O	O	
without	O	O	O	O	
example	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
phenomena	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
heavenly	O	O	O	O	
bodies	O	O	O	O	
undoubtedly	O	O	O	O	
are	O	O	O	O	
in	O	O	O	O	
those	B-LOC	O	O	O	
undiscovered	I-LOC	O	O	O	
solitudes	I-LOC	O	O	O	
.	O	O	O	O	

What	O	O	O	O	
may	O	O	O	O	
not	O	O	O	O	
be	O	O	O	O	
expected	O	O	O	O	
in	O	O	O	O	
a	B-LOC	O	O	O	
country	I-LOC	O	O	O	
of	I-LOC	O	O	O	
eternal	I-LOC	O	O	O	
light	I-LOC	O	O	O	
?	O	O	O	O	

I	O	O	O	O	
may	O	O	O	O	
there	B-LOC	O	O	O	
discover	O	O	O	O	
the	O	O	O	O	
wondrous	O	O	O	O	
power	O	O	O	O	
which	O	O	O	O	
attracts	O	O	O	O	
the	O	O	O	O	
needle	O	O	O	O	
and	O	O	O	O	
may	O	O	O	O	
regulate	O	O	O	O	
a	O	O	O	O	
thousand	O	O	O	O	
celestial	O	O	O	O	
observations	O	O	O	O	
that	O	O	O	O	
require	O	O	O	O	
only	O	O	O	O	
this	O	O	O	O	
voyage	O	O	O	O	
to	O	O	O	O	
render	O	O	O	O	
their	O	O	O	O	
seeming	O	O	O	O	
eccentricities	O	O	O	O	
consistent	O	O	O	O	
forever	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
shall	O	O	O	O	
satiate	O	O	O	O	
my	O	O	O	O	
ardent	O	O	O	O	
curiosity	O	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
sight	O	O	O	O	
of	O	O	O	O	
a	O	B-LOC	O	O	
part	O	I-LOC	O	O	
of	O	I-LOC	O	O	
the	B-LOC	I-LOC	O	O	
world	I-LOC	I-LOC	O	O	
never	O	I-LOC	O	O	
before	O	I-LOC	O	O	
visited	O	I-LOC	O	O	
,	O	O	O	O	
and	O	O	O	O	
may	O	O	O	O	
tread	O	O	O	O	
a	O	B-LOC	O	O	
land	O	I-LOC	O	O	
never	O	I-LOC	O	O	
before	O	I-LOC	O	O	
imprinted	O	I-LOC	O	O	
by	O	I-LOC	O	O	
the	O	I-LOC	O	O	
foot	O	I-LOC	O	O	
of	O	I-LOC	O	O	
man	B-PER	I-LOC	O	O	
.	O	O	O	O	

These	O	O	O	O	
are	O	O	O	O	
my	O	O	O	O	
enticements	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
they	O	O	O	O	
are	O	O	O	O	
sufficient	O	O	O	O	
to	O	O	O	O	
conquer	O	O	O	O	
all	O	O	O	O	
fear	O	O	O	O	
of	O	O	O	O	
danger	O	O	O	O	
or	O	O	O	O	
death	O	O	O	O	
and	O	O	O	O	
to	O	O	O	O	
induce	O	O	O	O	
me	O	O	O	O	
to	O	O	O	O	
commence	O	O	O	O	
this	O	O	O	O	
laborious	O	O	O	O	
voyage	O	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
joy	O	O	O	O	
a	B-PER	O	O	O	
child	I-PER	O	O	O	
feels	O	O	O	O	
when	O	O	O	O	
he	O	O	O	O	
embarks	O	O	O	O	
in	O	O	O	O	
a	B-VEH	O	O	O	
little	I-VEH	O	O	O	
boat	I-VEH	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
his	B-PER	O	O	O	
holiday	I-PER	O	O	O	
mates	I-PER	O	O	O	
,	O	O	O	O	
on	O	O	O	O	
an	O	O	O	O	
expedition	O	O	O	O	
of	O	O	O	O	
discovery	O	O	O	O	
up	O	O	O	O	
his	B-LOC	O	O	O	
native	I-LOC	O	O	O	
river	I-LOC	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
supposing	O	O	O	O	
all	O	O	O	O	
these	O	O	O	O	
conjectures	O	O	O	O	
to	O	O	O	O	
be	O	O	O	O	
false	O	O	O	O	
,	O	O	O	O	
you	O	O	O	O	
can	O	O	O	O	
not	O	O	O	O	
contest	O	O	O	O	
the	O	O	O	O	
inestimable	O	O	O	O	
benefit	O	O	O	O	
which	O	O	O	O	
I	O	O	O	O	
shall	O	O	O	O	
confer	O	O	O	O	
on	O	O	O	O	
all	O	O	O	O	
mankind	B-PER	O	O	O	
,	O	O	O	O	
to	O	O	O	O	
the	B-PER	O	O	O	
last	I-PER	O	O	O	
generation	I-PER	O	O	O	
,	O	O	O	O	
by	O	O	O	O	
discovering	O	O	O	O	
a	O	B-LOC	O	O	
passage	O	I-LOC	O	O	
near	O	I-LOC	O	O	
the	B-LOC	I-LOC	O	O	
pole	I-LOC	I-LOC	O	O	
to	O	I-LOC	O	O	
those	B-GPE	I-LOC	O	O	
countries	I-GPE	I-LOC	O	O	
,	O	O	O	O	
to	O	O	O	O	
reach	O	O	O	O	
which	O	O	O	O	
at	O	O	O	O	
present	O	O	O	O	
so	O	O	O	O	
many	O	O	O	O	
months	O	O	O	O	
are	O	O	O	O	
requisite	O	O	O	O	
;	O	O	O	O	
or	O	O	O	O	
by	O	O	O	O	
ascertaining	O	O	O	O	
the	O	O	O	O	
secret	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
magnet	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
,	O	O	O	O	
if	O	O	O	O	
at	O	O	O	O	
all	O	O	O	O	
possible	O	O	O	O	
,	O	O	O	O	
can	O	O	O	O	
only	O	O	O	O	
be	O	O	O	O	
effected	O	O	O	O	
by	O	O	O	O	
an	O	O	O	O	
undertaking	O	O	O	O	
such	O	O	O	O	
as	O	O	O	O	
mine	O	O	O	O	
.	O	O	O	O	

These	O	O	O	O	
reflections	O	O	O	O	
have	O	O	O	O	
dispelled	O	O	O	O	
the	O	O	O	O	
agitation	O	O	O	O	
with	O	O	O	O	
which	O	O	O	O	
I	O	O	O	O	
began	O	O	O	O	
my	O	O	O	O	
letter	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
feel	O	O	O	O	
my	O	O	O	O	
heart	O	O	O	O	
glow	O	O	O	O	
with	O	O	O	O	
an	O	O	O	O	
enthusiasm	O	O	O	O	
which	O	O	O	O	
elevates	O	O	O	O	
me	O	O	O	O	
to	O	O	O	O	
heaven	O	O	O	O	
,	O	O	O	O	
for	O	O	O	O	
nothing	O	O	O	O	
contributes	O	O	O	O	
so	O	O	O	O	
much	O	O	O	O	
to	O	O	O	O	
tranquillize	O	O	O	O	
the	O	O	O	O	
mind	O	O	O	O	
as	O	O	O	O	
a	O	O	O	O	
steady	O	O	O	O	
purpose	O	O	O	O	
--	O	O	O	O	
a	O	O	O	O	
point	O	O	O	O	
on	O	O	O	O	
which	O	O	O	O	
the	O	O	O	O	
soul	O	O	O	O	
may	O	O	O	O	
fix	O	O	O	O	
its	O	O	O	O	
intellectual	O	O	O	O	
eye	O	O	O	O	
.	O	O	O	O	

This	O	O	O	O	
expedition	O	O	O	O	
has	O	O	O	O	
been	O	O	O	O	
the	O	O	O	O	
favourite	O	O	O	O	
dream	O	O	O	O	
of	O	O	O	O	
my	O	O	O	O	
early	O	O	O	O	
years	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
have	O	O	O	O	
read	O	O	O	O	
with	O	O	O	O	
ardour	O	O	O	O	
the	O	O	O	O	
accounts	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
various	O	O	O	O	
voyages	O	O	O	O	
which	O	O	O	O	
have	O	O	O	O	
been	O	O	O	O	
made	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
prospect	O	O	O	O	
of	O	O	O	O	
arriving	O	O	O	O	
at	O	O	O	O	
the	B-LOC	O	O	O	
North	I-LOC	O	O	O	
Pacific	I-LOC	O	O	O	
Ocean	I-LOC	O	O	O	
through	O	O	O	O	
the	O	B-LOC	O	O	
seas	O	I-LOC	O	O	
which	O	I-LOC	O	O	
surround	O	I-LOC	O	O	
the	B-LOC	I-LOC	O	O	
pole	I-LOC	I-LOC	O	O	
.	O	O	O	O	

You	O	O	O	O	
may	O	O	O	O	
remember	O	O	O	O	
that	O	O	O	O	
a	O	O	O	O	
history	O	O	O	O	
of	O	O	O	O	
all	O	O	O	O	
the	O	O	O	O	
voyages	O	O	O	O	
made	O	O	O	O	
for	O	O	O	O	
purposes	O	O	O	O	
of	O	O	O	O	
discovery	O	O	O	O	
composed	O	O	O	O	
the	O	O	O	O	
whole	O	O	O	O	
of	O	O	O	O	
our	B-PER	B-FAC	O	O	
good	I-PER	I-FAC	O	O	
Uncle	I-PER	I-FAC	O	O	
Thomas	I-PER	I-FAC	O	O	
'	O	I-FAC	O	O	
library	O	I-FAC	O	O	
.	O	O	O	O	

My	O	O	O	O	
education	O	O	O	O	
was	O	O	O	O	
neglected	O	O	O	O	
,	O	O	O	O	
yet	O	O	O	O	
I	O	O	O	O	
was	O	O	O	O	
passionately	O	O	O	O	
fond	O	O	O	O	
of	O	O	O	O	
reading	O	O	O	O	
.	O	O	O	O	

These	O	O	O	O	
volumes	O	O	O	O	
were	O	O	O	O	
my	O	O	O	O	
study	O	O	O	O	
day	O	O	O	O	
and	O	O	O	O	
night	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
my	O	O	O	O	
familiarity	O	O	O	O	
with	O	O	O	O	
them	O	O	O	O	
increased	O	O	O	O	
that	O	O	O	O	
regret	O	O	O	O	
which	O	O	O	O	
I	O	O	O	O	
had	O	O	O	O	
felt	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
a	B-PER	O	O	O	
child	I-PER	O	O	O	
,	O	O	O	O	
on	O	O	O	O	
learning	O	O	O	O	
that	O	O	O	O	
my	B-PER	O	O	O	
father	I-PER	O	O	O	
's	O	O	O	O	
dying	O	O	O	O	
injunction	O	O	O	O	
had	O	O	O	O	
forbidden	O	O	O	O	
my	B-PER	O	O	O	
uncle	I-PER	O	O	O	
to	O	O	O	O	
allow	O	O	O	O	
me	O	O	O	O	
to	O	O	O	O	
embark	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
seafaring	O	O	O	O	
life	O	O	O	O	
.	O	O	O	O	

These	O	O	O	O	
visions	O	O	O	O	
faded	O	O	O	O	
when	O	O	O	O	
I	O	O	O	O	
perused	O	O	O	O	
,	O	O	O	O	
for	O	O	O	O	
the	O	O	O	O	
first	O	O	O	O	
time	O	O	O	O	
,	O	O	O	O	
those	O	B-PER	O	O	
poets	O	I-PER	O	O	
whose	O	I-PER	O	O	
effusions	O	I-PER	O	O	
entranced	O	I-PER	O	O	
my	B-PER	I-PER	O	O	
soul	I-PER	I-PER	O	O	
and	O	O	O	O	
lifted	O	O	O	O	
it	O	O	O	O	
to	O	O	O	O	
heaven	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
also	O	O	O	O	
became	O	O	O	O	
a	B-PER	O	O	O	
poet	I-PER	O	O	O	
and	O	O	O	O	
for	O	O	O	O	
one	O	O	O	O	
year	O	O	O	O	
lived	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
paradise	O	O	O	O	
of	O	O	O	O	
my	O	O	O	O	
own	O	O	O	O	
creation	O	O	O	O	
;	O	O	O	O	
I	O	O	O	O	
imagined	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
also	O	O	O	O	
might	O	O	O	O	
obtain	O	O	O	O	
a	O	O	O	O	
niche	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
temple	O	O	O	O	
where	O	O	O	O	
the	O	O	O	O	
names	O	O	O	O	
of	O	O	O	O	
Homer	B-PER	O	O	O	
and	O	O	O	O	
Shakespeare	B-PER	O	O	O	
are	O	O	O	O	
consecrated	O	O	O	O	
.	O	O	O	O	

You	O	O	O	O	
are	O	O	O	O	
well	O	O	O	O	
acquainted	O	O	O	O	
with	O	O	O	O	
my	O	O	O	O	
failure	O	O	O	O	
and	O	O	O	O	
how	O	O	O	O	
heavily	O	O	O	O	
I	O	O	O	O	
bore	O	O	O	O	
the	O	O	O	O	
disappointment	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
just	O	O	O	O	
at	O	O	O	O	
that	O	O	O	O	
time	O	O	O	O	
I	O	O	O	O	
inherited	O	O	O	O	
the	O	O	O	O	
fortune	O	O	O	O	
of	O	O	O	O	
my	B-PER	O	O	O	
cousin	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
my	O	O	O	O	
thoughts	O	O	O	O	
were	O	O	O	O	
turned	O	O	O	O	
into	O	O	O	O	
the	O	O	O	O	
